ID,title,num_pages,author,rating,ratings_count,text_reviews_count,language
2086270,"Rendezvous with Rama (Rama, #1)",0,Arthur C. Clarke,4.09,16,2,eng
1301134,The Caretaker,80,Harold Pinter,3.70,206,10,eng
7616622,1000 Days of Celibacy: A Race Against the Cockatoo,,Erin Dunphy,3.75,4,4,eng
576702,روزنامه نگاران,,ژيلا بني يعقوب,5.00,1,0,eng
3935365,Intelligence Applied: Understanding and Increasing Your Intellectual Skills,358,Robert J. Sternberg,4.00,2,0,eng
1633911,Elemental,176,Mark Snoswell,4.00,1,0,eng
1180645,The Epicure's Lament: A Novel,368,Kate Christensen,3.73,67,12,eng
1411598,Harrowsmith Reader Ii,319,James Lawrence,3.67,2,1,eng
3264684,The Lost Mother,308,Joon Ja Kim and Dona M. Dietz,2.00,1,0,eng
1728850,The Origins of Intelligence in Children,418,Jean Piaget,3.86,111,1,eng
1365143,"Crawdads, Doodlebugs & Creasy Greens: Songs, Stories & Lore Celebrating the Natural World",64,Doug Elliott,5.00,1,0,eng
291164,Breaking the Magic Spell: Radical Theories of Folk and Fairy Tales,304,Jack D. Zipes,3.80,228,27,eng
3291450,I Have Grown in His Love,312,Ibrahim Michail Hefzallah,4.75,1,0,eng
2686208,Under the Moon & Over the Sea: A Collection of Caribbean Poems,80,John Agard,3.80,3,2,eng
1372607,En tiempo de prodigios,,Marta Rivera de la Cruz,4.01,193,16,spa
4639210,"Le Club des petites filles mortes (Intégrale des romans fantastiques, #1)",669,Gudule,3.60,19,2,fre
6186544,Mitos Quitu Cara,200,Piedad Penaherrera de Costales,5.00,1,0,eng
4192308,The Diplomacy Of War: The Case Of Korea,224,Graeme S. Mount,5.00,1,0,eng
980444,The Powerbook,304,Jeanette Winterson,3.65,20,5,eng
4301483,Los Nuevos Signos del Zodiaco = Planets and Possibilities,480,Susan  Miller,3.98,1,0,eng
4271353,Madame Sarah.,,Cornelia Otis Skinner,3.77,4,2,eng
3174742,Traditional British Cooking,157,Audrey Ellis,4.00,2,0,eng
6393951,Ms. Maxwell and Son,,Toni Collins,3.00,1,0,eng
1769506,Complete Poems,128,Charles Baudelaire,4.44,1,0,eng
2503681,Creating a Modern Countryside: Liberalism and Land Resettlement in British Columbia,267,James Murton,2.00,1,0,eng
2223371,"Mary's Vineyard: Prayers, Meditations, Inspirations for Bringing Mary Into Your Life",,Andrew Harvey,3.88,1,0,eng
5099237,Rabbits and Guinea Pigs (Caring for Your Pet Series),,Don Harper,5.00,1,0,eng
301569,Cruel and Unusual: The Culture of Punishment in America,336,Anne-Marie Cusac,4.31,13,5,eng
1227065,Verdun 1916: 'They shall not pass',96,William   Martin,3.47,15,2,eng
5633777,Australian Politics,,Owen E. Hughes,5.00,2,0,eng
2941064,Teachings of the Book Of Mormon (book 1),384,Hugh Nibley,4.21,10,1,eng
2606912,Steadfast Love,156,Debbie Alsdorf,4.00,2,0,eng
3870998,Ethnography of the Kutenai,,Harry Holbert Turney-High,3.00,1,0,eng
2098223,Story of the Christmas Rose,,I.M. Richardson,3.55,2,0,eng
7168203,Paranoia,431,Mark Costello,3.09,2,0,ger
1542715,Rosie Carpe,310,Marie NDiaye,3.28,7,2,eng
5976496,The Sun Also Rises,,Ernest Hemingway,3.82,36,4,eng
429268,Scrabble Wordbook,335,Mike Baron,3.88,32,5,eng
2384710,Daily Readings with St. Francis de Sales,95,Francis de Sales,5.00,2,1,eng
3815609,The Navajo Brothers and the Stolen Herd,,Maurine Grammer,2.00,1,1,eng
844342,"Political Work of Northern Women Writers and the Civil War, 1850-1872",368,Lyde Cullen Sizer,4.33,6,0,eng
403016,"The Long Run: A Tale of the Continuing Time  (The Continuing Time, #2)",,Daniel Keys Moran,4.55,460,28,eng
3487849,Designs from the Ancient Mimbrenos With Hopi Interpretation,,Fred Kabotie,5.00,1,0,eng
2408674,Integrative Health Promotion: Conceptual Bases for Nursing Practice,495,Susan Kun Leddy,5.00,1,0,eng
2500961,Briefe an einen jungen Schriftsteller: Wie man Romane schreibt,117,Mario Vargas Llosa,3.86,22,0,ger
2083554,Historic Properties: Preservation and the Valuation Process,182,Judith Reynolds,4.00,1,0,eng
2731147,The Colonial Craftsman,256,Carl Bridenbaugh,3.57,7,0,eng
3408487,Logging in the Central Sierra (Images of America: California),127,Carolyn Fregulia,4.00,2,1,eng
451759,When Night Falls,216,R. Barri Flowers,1.00,1,0,eng
514558,Home to Safe Harbor,256,Kate Welsh,3.86,39,1,eng
4073209,"The Amazon Rubber Boom, 1850 1920",356,Barbara Weinstein,4.50,2,0,eng
2041411,Swift,48,Robert J. Blake,3.85,60,21,eng
2652263,The Ultimate Baseball Book,352,Daniel Okrent,4.00,42,0,eng
4985470,Varieties Of Spoken English Workbook,,Leslie Dickinson,5.00,1,0,eng
1876557,Isaku: Chekera,,Isaku,5.00,1,0,eng
215796,The Challenge of Fundamentalism: Political Islam and the New World Disorder,293,Bassam Tibi,3.33,26,1,eng
7401712,New Aspects of Quantity Surveying Practice: A Text for All Construction Professionals,301,Duncan P. Cartlidge,4.20,5,0,eng
1455651,"Game of My Life, Minnesota: Memorable Stories of Gophers Football",210,Joel Rippel,3.00,3,0,eng
4037346,The Atlas of Climate Change: Mapping the World's Greatest Challenge,,Kirstin Dow,3.74,3,2,eng
6181925,Growing Bulbs,,E. Martyn Rix,2.00,1,1,eng
2441944,Gardening Through Your Golden Years,160,James E. Wilson,4.33,3,0,eng
354338,Memórias Póstumas de Brás Cubas,288,Machado de Assis,4.24,124,5,spa
1045148,"The Lion, the Witch and the Wardrobe",,C.S. Lewis,4.21,5,1,eng
537191,"The Terrifying Three: Uzi, Ingram and Intratec Weapons Families",136,Duncan Long,4.60,5,0,eng
1079192,Celluloid Treasures of the Victorian Era,231,Joan Van Patten,3.00,1,0,eng
435152,Julip,288,Jim Harrison,3.97,3,0,eng
3653316,"I, Paparazzi",96,Pat McGreal,2.94,31,8,eng
3383694,Dissociative Children: Bridging the Inner and Outer Worlds,246,Lynda Shirar,4.00,1,0,eng
1588701,Wicked Charlotte: The Sordid Side of the Queen City,95,Stephanie Burt Williams,3.17,18,5,eng
2490817,La cama grande de Sofía,24,Tina Burke,3.90,2,0,spa
6567256,Screwed: The Undeclared War Against the Middle Class - And What We Can Do About It (BK Currents),,Thom Hartmann,4.12,24,0,eng
569851,The Farnsworth House,,Franz Schulze,3.50,2,0,eng
1620300,Chatman: Readg Narrative Fiction _p,656,Seymour Chatman,3.62,8,1,eng
1275036,"Social Movements Past and Present Series: Let the People Decide: Neighborhood Organizing in America, Updated Edition (Twayne's Social Movements Past & Present)",320,Robert Fisher,4.55,11,0,eng
301089,Big Mouth and Ugly Girl,272,Joyce Carol Oates,3.44,185,22,eng
338464,Augustine on Evil,216,G.R. Evans,3.75,4,0,eng
2810269,Welcome Back to the House of Mystery,,Sergio Aragonés,3.45,33,2,eng
2692630,Give Your Child Genius IQ: A Program for Busy Parents,,Sidney Ledson,4.00,3,1,eng
273476,The Will to Lead: Running a Business With a Network of Leaders,224,Marvin Bower,4.32,37,6,eng
4567115,A Year on Ladybug Farm (Ladybug Farm #1),374,Donna Ball,3.94,3711,523,eng
778558,Fat Land: How Americans Became the Fattest People in the World,256,Greg Critser,3.48,182,20,eng
3127227,Life Beyond Life,,Malcolm Smith,5.00,1,0,eng
7668691,The Tree in the Ancient Forest,32,Carol Reed-Jones,3.87,7,3,eng
2809411,The Complete Autobiographies of Frederick Douglas (an African American Heritage Book),572,Frederick Douglass,4.34,25,1,eng
6618716,Holy Bible:  Book 57: Philemon– King James version,,Anonymous,4.51,6,2,eng
6389274,Union Pacific Railroad - Photo Archive: Passenger Trains of the City Fleet,128,John    Kelly,3.00,1,0,eng
1925500,Crystal's Solid Gold Discovery (Crystal Blake #2),,Stephen Bly,4.58,12,2,eng
7674562,Veiled Heat (Heat Series),103,Leigh Wyndfield,3.78,42,3,eng
2032889,Mother Can You Hear Me?,288,Margaret Forster,3.80,15,3,eng
4031297,Fairytale Quilts & Embroidery,144,Gail Harker,4.00,2,1,eng
1862534,The Unbroken Thread: Conserving the Textile Traditions of Oaxaca,176,Kathryn Klein,4.33,1,0,eng
2257096,Friends Forever,14,Lyrick Publishing,4.50,2,0,eng
830552,The 100 Best Ways to Meet People,96,Ben White,4.67,3,0,eng
2239266,Concepts in Data Structures & Software Development: A Text for the Second Course in Computer Science,550,G. Michael Schneider,4.00,1,0,eng
724131,Mercy.,513,David L. Lindsey,3.91,2,0,eng
364931,"Bleach (""Si Shen"") (Volume 3)",,Tite Kubo,4.31,5,0,zho
7320545,"Karen Evans, Md. No 4: Transplant",,Kathryn Jessup,3.00,1,0,eng
3511945,Nobody Comes To Dinner,,Frank Emerson Andrews,5.00,2,0,eng
132520,Vanishing Act,,Richard Greenberg,3.00,3,0,eng
7469133,"Dexter Is Delicious (Dexter, #5)",350,Jeff Lindsay,3.79,14935,959,eng
7946718,The Jupiter Theft,0,Donald Moffitt,3.84,1,0,eng
1837414,Mastering Spreadsheet Budgets And Forecasts: How To Save Time And Gain Control Of Your Business (Smarter Solutions),,Malcolm Secrett,3.33,3,0,eng
2096215,Atrape su Momento Divino: Seizing your Divine Moment,,Erwin Raphael McManus,4.15,1,0,eng
6833391,There's No Business Like Bartholomew Bunny's Business,44,Penelope Dyan,5.00,1,0,eng
584838,Calor Intenso,160,Brenda Jackson,4.19,2,0,eng
1503139,The Basic Cookbook: With Step-by-Step Photos (Australian Women's Weekly Home Library),,Maryanne Blacker,3.60,5,1,en-GB
213216,Imponderables: Answers to the Most Perplexing and Amusing Mysteries of Everyday Life,,David Feldman,3.61,18,2,eng
1799709,William Wallace Robin Hood Revealed,,Anthony Cooper,4.50,2,0,eng
3117136,Men in Suits,154,Jason Milligan,3.67,3,0,eng
2144229,Chaotic Dynamics and Transport in Fluids and Plasmas,448,Ilya Prigogine,5.00,1,0,eng
1845642,Disney's Doug's Word Book,48,Jim Jinkins,4.00,3,0,eng
4295017,English Mahatma,186,Mogg Morgan,4.00,1,0,eng
944674,Jacob Have I Loved,256,Katherine Paterson,3.66,368,65,eng
1459091,Hebrews: Interpretation: A Bible Commentary for Teaching and Preaching,166,Thomas G. Long,3.92,32,4,eng
4423304,August Macke Zeichnungen,695,Ursula Heiderich,5.00,1,0,eng
2938861,Professional Literary Agent in Britain,247,Mary Ann Gillies,5.00,1,0,eng
606103,More Reading Power,276,Beatrice S. Mikulecky,3.70,40,0,eng
4293451,Bunny Hop (Little Golden Book),,Michael James Caughill,3.33,3,0,eng
6426966,Délivrez-nous du mâle,48,Raoul Cauvin,3.00,7,0,fre
3849582,Uncle John's Original Bread Book,198,John Rahn Braué,4.42,5,2,eng
3419252,Denver's Elitch Gardens: Spinning a Century of Dreams,152,Leigh W. Rutledge,3.85,12,1,eng
7465301,Fundamentals Of Organization Development (Sage Library In Business And Management),1672,David Coghlan,4.00,1,0,eng
529550,Les nouvelles aventures de Stuart Little,76,Laura Hunt,5.00,1,0,fre
7051588,A Máquina de Xadrez,332,Robert Löhr,3.47,27,2,por
7770356,"Die Treppe zum Meer (Richard Jury Mystery, #16)",413,Martha Grimes,3.89,2,0,ger
4873777,"Lets Talk about Opposites, Morning to Night",24,Laine Falk,4.00,1,1,eng
7391532,Dreamcatcher,400,Sharon Sala,3.98,1,0,eng
6068630,The Fog,275,James Herbert,3.89,1,0,eng
2443074,The Book of Trades (Standebuch),,Jost Amman,3.14,5,0,eng
3236275,Managing New Products: Using the Map System to Accelerate Growth,274,Thomas D. Kuczmarski,4.00,1,0,eng
172480,The Age of Reason Begins (Story of Civilization 7),,Will Durant,4.33,21,2,en-GB
2356223,Symbolic and Knowledge-Based Signal Processing,340,Alan V. Oppenheim,3.93,14,0,eng
6691159,Hyperprostor,324,Michio Kaku,4.13,13,2,cze
2625148,Elijah Wood: Hollywood's Hottest Rising Star,96,Lisa Degnen,4.00,2,0,eng
478196,"Warfare, Diplomacy, and Politics: Essays in Honour of A.J.P. Taylor",247,Chris Wrigley,5.00,1,0,eng
4033260,Middle English Religious Prose,228,N.F. Blake,4.00,2,0,eng
492224,"Got Cake? (Rotten School, #13)",128,R.L. Stine,4.05,152,7,eng
7766009,Solomon's Angels,5,Doreen Virtue,3.87,1,0,eng
7002487,"Thai Die (A Needlecraft Mystery, #12)",304,Monica Ferris,3.68,53,7,en-US
2941439,"Eastern Erotica: Chinese, Indian, and Japanese Eroticism in Art and Literature",144,Bret Norton,3.50,2,1,eng
600624,Medieval II: Total War Official Strategy Guide,,Phillip Marcus,4.29,7,0,eng
200381,Are You Loathsome Tonight?,139,Poppy Z. Brite,3.82,12,2,eng
2286290,Vellum; The Book Of All Hours,,Hal Duncan,3.30,3,0,eng
3087208,City of Ghosts,304,Johanna Stoberock,3.27,22,5,eng
3871996,Hulk : Bumi Bukan Tempat Tinggalnya,20,Gary Friedrich,2.00,1,0,eng
2462458,An Introduction to Reliability and Maintainability Engineering,486,Charles Ebeling,3.10,10,0,eng
28687,"Shadowplay (Shadowmarch, #2)",656,Tad Williams,3.89,6013,170,eng
4437126,Fugitive Angels: Poems,,Jeanne Murray Walker,4.00,3,1,eng
1858199,Events Leading Up to My Death: The Life of a Twentieth Century Reporter,419,Howard K. Smith,3.89,15,2,eng
4616427,"A History Of The Metropolitan Museum Of Art, With A Chapter On The Early Institutions Of Art In New York",,Winifred Eva Howe,2.00,1,0,eng
578135,The Prosperity Equation,,James A. Ziegler,4.00,1,0,eng
7703660,Forever Maybe,360,Marvin Inman,5.00,2,0,eng
1824120,"Temple University Intellectual Heritage 52, Fourth Edition",352,"Grant Ward, Joan McCord, Mark Haller, Daniel P. Tomkins, and Istvan Varkonyi (editors) Marc Stier",5.00,1,0,eng
2582469,The Middle West: Its Meaning in American Culture,216,James R. Shortridge,3.56,2,0,eng
580765,Cultural Studies: Theory and Practice,484,Chris Barker,3.64,1,1,eng
486349,Organizational Behavior in Education: Adaptive Leadership and School Reform,440,Robert G. Owens,3.35,4,1,eng
4086280,Die Närrin Des Königs: Roman,,Angeline Bauer,3.50,6,0,eng
54394,Where There's a Will,,John Mortimer,3.79,78,13,eng
5678635,Periodistas y Magnates,,Martín Becerra,3.00,1,0,eng
4397725,"Things Common, Properly: Selected Poems 1942 1982",216,Peter Whigham,5.00,1,0,eng
1173486,"Old Boy, Vol. 7",216,Garon Tsuchiya,3.77,381,12,en-US
2122753,A Christmas Carol / The Cricket on the Hearth,199,Charles Dickens,4.03,34,4,eng
1498727,Eyes on Ice and No Blind Mice: Visions of Science from the Science of Vision,,Saad Shaikh,4.50,4,0,eng
1394695,"Bene-Dictions: Poems (Vassar Miller Prize in Poetry, #10)",72,Rush Rankin,3.60,5,0,eng
7685191,"Doctor in Petticoats (Sophie's Daughters, #1)",319,Mary Connealy,4.27,1917,132,eng
2729096,"Byzantium, a World Civilization",162,Henry Maguire,3.60,1,0,eng
3155993,"LA Chispa '85: Selected Proceedings, the Sixth Louisiana Conference on Hispanic Languages and Literatures Tulane University New Orleans 1985",,Gilbert Paolini,5.00,1,0,eng
1532285,If I Had Long Hair,,Angela Elwell Hunt,4.36,4,3,eng
1494389,Menuju Titik Nol (Towards Zero),320,Agatha Christie,3.87,76,8,ind
3344790,Ways to Successful Strategies in Drug Research and Development,278,Alice M. Sapienza,4.00,1,0,eng
2129915,The Pursuit of Perfection,,Rulon G Craven,4.50,2,1,eng
2695260,Atlas van de wereldgeschiedenis,240,John Haywood,4.19,2,0,nl
1761095,Words Of Wisdom: Russian Folk Tales From Alexander Afanasiev's Collection,,Alexander Afanasyev,4.26,17,0,eng
2777623,Tanka,72,Sergio Toppi,4.80,8,1,eng
2249189,Halo: Uprising,176,Brian Michael Bendis,3.96,1558,32,eng
3227153,The Terror Dream: Fear And Fantasy In Post 9/11 America,,Susan Faludi,3.82,6,0,eng
3951716,Exploring Microsoft Office 2003: Volume 1,2,Robert T. Grauer,4.00,4,0,eng
1592253,L’infidèle,122,M. Delly,3.67,12,0,fre
2603979,Pitman 2000 Shorthand: Phrase book,119,Bryan Coombs,3.85,23,2,eng
2152898,The Primordial Bond: Exploring Connections Between Man and Nature Through the Humanities and Sciences,324,Stephen H. Schneider,4.00,1,0,eng
6878930,Nawashi*Jujun: A Sex Mages Omnibus,316,Graydancer,3.89,9,0,eng
6034024,Rothenburg Ob Der Tauber: Guide With 144 Color Prints,,Wolfgang Kootz,3.50,11,1,en-US
1968360,In the Image of the Brain: Breaking the Barrier Between Human Mind and Intelligent Machines,,Jim Jubak,3.88,7,1,eng
1786428,Guds moral: En essä om lidandets och ondskans problem,143,Thomas Anderberg,3.00,6,0,eng
233798,Sous Le Règne De Bone,,Russell Banks,3.87,4,0,eng
178134,Jekyll & Hyde - The Musical,48,Leslie Bricusse,4.19,1,0,eng
1442839,"The Naked Sun (Robot, #2)",7,Isaac Asimov,4.15,8,1,eng
5000322,The Wine Manual,,Jacques Marie,4.00,2,0,eng
2572026,"Fulbe Voices: Marriage, Islam, And Medicine In Northern Cameroon",200,Helen A. Regis,3.15,13,1,eng
1241749,Life on the Line,489,Faye Wattleton,3.86,19,6,eng
6726405,The Web of Spiritual Destiny,,G.R.S. Mead,5.00,1,0,eng
6939517,Szelmostwa Lisa Witalisa,,Jan Brzechwa,3.77,8,0,pol
167068,Journey Into Mohawk Country,144,George O'Connor,3.46,262,62,en-US
6225278,"Found (The Missing, #1)",,Margaret Peterson Haddix,3.98,19,7,eng
2375707,"Cy-Believers, Volume 1",,Shioko Mizuki,3.52,68,6,eng
2596400,La cajita infeliz: un viaje marxista a través del capitalismo,864,Eduardo Sartelli,4.04,24,1,eng
932715,The Unofficial Guide to Walt Disney World with Kids,,Bob Sehlinger,4.20,2,0,eng
1788532,Russian Word Formation,,Charles E. Townsend,4.17,6,0,eng
1698718,Why Didn't They Ask Evans?,216,Agatha Christie,3.85,81,8,eng
6557254,Baptist Faith & Message (2008),192,Charles Kelly Jr.,3.97,37,4,eng
1647070,Beware of Kissing Lizard Lips,192,Phyllis Shalant,3.78,17,2,eng
3091120,The Little Red Hen and the Ear of Wheat,32,Mary Finch,3.55,1,0,eng
4426096,Healthy Thinking ; How to Turn Life's Lemons into Lemonade,,Tom Mulholland,3.91,11,0,eng
2078208,Popular Songs and Ballads of Han China,,Anne Birrell,3.50,4,0,eng
2828325,Perspectivas [With CD],,Mary Ellen Kiddle,4.00,2,0,eng
196819,The Value of Kindness: The Story of Elizabeth Fry,62,Spencer Johnson,4.23,16,2,eng
2196186,Let The River Stand,,Vincent O'Sullivan,4.00,20,0,eng
7638277,Inventory Management: Non-Classical Views,242,Mohamad Y. Jaber,4.00,1,0,eng
836723,The Fire Children: A West African Folk Tale,32,Eric Maddern,3.96,18,1,eng
2240516,The Insult And Curse Book,,Michelle Lovric,3.78,1,0,eng
761653,L'errant,93,Kahlil Gibran,3.74,15,0,fre
3717001,Rats: A Year With New York's Most Unwanted Inhabitants,242,Robert Sullivan,3.71,1,1,eng
7381054,Have Space Suit--Will Travel,,Robert A. Heinlein,3.90,21,6,eng
3198753,"Creer, saber, conocer",,Luis Villoro,3.87,31,0,spa
619559,American Ballet Theatre,380,Charles Payne,4.00,5,0,eng
6881299,Madeline,54,Ludwig Bemelmans,4.23,46,7,eng
6105526,Mystery of Swordfish Reef,,Arthur W. Upfield,3.93,11,2,eng
119790,The Tao of Pooh,158,Benjamin Hoff,4.02,4642,402,en-US
7851410,"48 Eclectic Hits for Acoustic Rock Guitar: From Peter, Paul and Mary to Green Day and Beyond",,Alfred A. Knopf Publishing Company,4.00,1,0,eng
1785624,The Pieced Quilt,,Jonathan Holstein,4.00,1,0,eng
3498280,The Third Pink Book: A Global View of Lesbian and Gay Liberation and Oppression,349,Rob Tielman,4.00,2,0,eng
1755148,"Good-Bye, Jasmine? (Disney Girls #9)",96,Gabrielle Charbonnet,4.08,26,0,eng
7503793,Sejarah dan Kebudayaan Minahasa,181,Jessy Wenas,4.42,34,3,ind
7766238,"Curse of Gold, Vol. 11",,Bonnie Hunt,4.00,1,0,eng
3744706,Hungarian (Teach Yourself),,Zsuzsa Pontifex,4.14,1,0,eng
1777216,Get a Financial Life: Personal Finance In Your Twenties And Thirties,,Beth Kobliner,3.88,43,7,eng
6251129,"A Short Account of that Part of Africa, Inhabited by the Negroes",84,Anthony Benezet,4.00,2,0,eng
7804279,Beautiful,256,Amy Reed,3.67,144,26,eng
85934,Dialogo Con Vargas Llosa: Ensayos Y Conferencias,271,Mario Vargas Llosa,4.60,5,0,eng
4917478,Validated Practices for Teaching Students with Diverse Needs and Abilities,613,Susan Peterson Miller,3.75,7,0,eng
2175154,"Der Mann, der die Wörter liebte. Eine wahre Geschichte",,Simon Winchester,3.84,3,0,ger
7027907,"Meridon (Wideacre, #3)",576,Philippa Gregory,3.68,7,1,eng
1135612,"Lincoln's Avengers: Justice, Revenge, and Reunion after the Civil War",373,Elizabeth D. Leonard,3.29,7,1,eng
3137210,Kindermusik Family Time Bouncing On The Bed (A Jellybean Band Book),,Jackie French Koller,3.60,1,0,eng
49135,Cinco panes de cebada,,Lucía Baquedano,3.76,366,24,spa
810081,"The Last Days: Teachings of the Modern Prophets, Volume 1",,Daniel C. Peterson,3.78,9,3,eng
460313,"Fix Your Feet: Build the Best Foundation for Healthy, Pain-Free Knees, Hips, and Spine",160,Philip Maffetone,3.62,16,4,eng
5902615,I Thee Wed,502,Amanda Quick,3.85,3,2,eng
3690642,Language and Communication in the Mathematics Classroom,360,Heinz Steinbring,4.00,2,0,eng
448352,Catholic Home Schooling: A Handbook for Parents,452,Mary Kay Clark,3.97,80,11,eng
3129889,Latin America and the International Drug Trade,243,Elizabeth   Joyce,3.00,1,0,eng
3442727,Mister Momboo's Hat,20,Ralph Leemis,2.50,4,0,eng
6994768,Unfinished Rabbi: Selected Writings of Arnold Jacob Wolf,287,Arnold Jacob Wolf,3.00,2,1,eng
4902292,Ferns,,Theresa Greenway,5.00,1,1,eng
1277773,Stones from the River,4,Ursula Hegi,4.08,15,2,eng
1692242,The John Gorka Guitar Collection*,96,John Gorka,3.50,2,0,eng
139640,"Literacy Lessons: Designed for Individuals, Part Two: Teaching Procedures",229,Marie M. Clay,4.45,60,1,eng
6160844,Personal Finance,639,Jack R. Kapoor,3.73,21,3,eng
4595791,"Futile, the Magazine for Adult Dating",88,Sara Parriott,5.00,1,1,eng
4445833,The Burning Quest,251,Clare Frances Holmes,2.00,2,0,eng
331539,The Finnegans Wake Notebooks at Buffalo - VI.B.1,240,James Joyce,5.00,1,0,eng
4272786,The Diary Of A Westward Voyage,137,Rabindranath Tagore,5.00,1,0,eng
1454903,The Boleyn Inheritance,570,Philippa Gregory,3.86,2,0,eng
3146371,The Countess & Me,32,Paul Kropp,2.83,9,1,eng
216044,The Frog Prince (Usborne Young Reading),,Susanna Davidson,3.61,2,0,eng
4962062,Sanctuary (Five Star Expressions),216,Sharon K. Garner,3.10,1,1,eng
974858,Planting-by-Numbers: 40 Easy-to-Follow Plans to Create Stunning Color for Every Space,,Reader's Digest Association,3.14,4,1,eng
4382570,The Fifth Sun,,Nicholas A. Patricca,4.75,2,0,eng
1813187,The Sound of My Voice,340,Jo Kadlecek,3.13,31,8,eng
3212190,Good Wood Handbook Good Wood Handbook,128,Albert Jackson,2.33,2,0,eng
617520,Gone Wild,572,James W. Hall,3.93,7,0,eng
6623375,Get More Referrals Now! : The Four Cornerstones That Turn Business Relationships Into Gold,,Bill Cates,3.91,14,0,eng
2689650,"Squadron Codes, 1937-56",,Michael J.F. Bowyer,3.67,3,0,en-CA
1951877,Space: Our Final Frontier,,John Gribbin,4.00,3,1,eng
7118921,red heritage,314,Merritt Parmelee Allen,3.60,5,0,eng
895542,Galactic Pot Healer,,Philip K. Dick,3.61,3,0,eng
1571550,"Effective Project Management: How To Plan, Manage, And Deliver Projects On Time And Within Budget",,Robert K. Wysocki,3.88,8,0,eng
5917916,Vigilia del Almirante,,Augusto Roa Bastos,3.40,5,0,spa
650955,Making Things: A Book of Days for the Creative Spirit,112,Janet Carija Brandt,5.00,1,0,eng
7898679,The Secret of Crossbone Hill,185,Wilson Gage,3.97,23,7,eng
5279959,The Voyages of Columbus,32,Ken Hills,3.50,2,0,eng
6837341,Finding Alaska: The Life And Art Of Shannon Cartwright,,Shannon Cartwright,3.68,37,4,eng
1444839,Pull The Tab Book  Old Mac Donald Had A Farm,14,Unknown,3.00,1,0,eng
4667501,Crouching Tiger: Quality And Its Implementation In The Indian And Irish Software Communities,198,Brendan Keane,5.00,1,0,eng
4031332,Mentiras de la historia... de uso común,281,César Vidal,2.75,20,3,spa
1969994,"エア・ギア 3 [Ea Gia 3] (Air Gear, #3)",207,Oh! Great,4.10,6,0,jpn
7406165,Γιατί σκότωσα την καλύτερή μου φίλη,350,Amanda Michalopoulou,3.64,96,6,gre
4750807,The Neurologically Impaired-Child: Doman-Delacato Techniques Reappraised,427,Robert A. Cummins,2.50,2,0,eng
233392,Vasari on Technique,328,Giorgio Vasari,4.00,40,2,eng
1899672,"Black Cherry Blues (Dave Robicheaux, #3)",0,James Lee Burke,4.17,11,2,eng
2278747,My Time with God for Daily Drives: 120 Personal Devotions to Fuel Your Busy Day [With Case],,Nelson Bible,2.00,1,0,eng
4738925,"Buildings, Climate, And Energy",,T.A. Markus,5.00,1,0,eng
1012073,Balinese Music,,Michael Tenzer,3.47,1,0,eng
2845174,Successful Divorce & Single Parenting: A Step-by-Step Guide to Transform Your Experience from Suffering to Success,,Mickey Michaels,5.00,1,0,eng
1074911,Unknown Book 1074911,,Unknown,4.00,1,0,eng
6385157,O Velho e o Mar,134,Ernest Hemingway,3.76,1858,102,por
6056666,Clever Gretchen and Other Forgotten Folktales,113,Alison Lurie,4.07,6,3,eng
1347284,MR Archimedes Bath,,Pamela Allen,4.05,20,2,eng
6217660,Gerhard Richter: Writings: 1961 to 2007,599,Gerhard Richter,4.65,46,2,eng
73397,Mobile,320,Michel Butor,4.05,54,5,eng
3005848,Payment in Love,,Penny Jordan,3.51,2,0,eng
4519044,Noitaympyrä: romaani pohjoisesta,160,Pentti Haanpää,3.47,130,5,fin
7902758,The Body (That's Gross! A Look At Science),32,Julie Murray,4.00,2,0,eng
467417,Mystery of the Wizard's Tomb,192,Rachel Plummer,3.62,24,1,eng
200458,Relatos cortos de vampiros,,Victoria Robbins,3.19,2,0,spa
6785187,Dein Herz sei mein,320,Karin Kallmaker,3.73,1,0,ger
952121,Hazell Plays Solomon,,Terry Venables,3.50,1,0,eng
7793833,All Guts and No Glory: The Story of a Long Tan Warrior,251,Bob Buick,3.60,5,1,eng
247678,Human Resource Management Ethics: Perspectives for a New Millennium,,Linda Gravett,4.00,2,0,eng
2449543,Catch & Keep,296,Ronald Weber,3.62,8,1,eng
7140781,Frederic & Elfrida,,Jane Austen,3.71,24,2,eng
338147,Philosophy for Teens: Questioning Life's Big Ideas,176,Sharon M. Kaye,3.73,26,5,eng
7486304,Jasenovac 1941. - 1945. Logor smrti i radni logor,199,Nataša Mataušić,4.10,10,1,scr
2194288,Histoire du monde: de la Révolution française à nos jours en 212 épisodes : les clés de l'histoire contemporaine,741,Max Gallo,3.38,4,0,eng
6669465,Alice in Wonderland,95,Lewis Carroll,4.01,5,1,eng
7800021,Petals From The Sky,352,Mingmei Yip,3.06,11,4,eng
3663153,Den forsvundne fuldmægtig,182,Hans Scherfig,3.69,344,9,dan
525726,"Chinese Women and Rural Development: Sixty Years of Change in Lu Village, Yunnan",424,Laurel Bossen,4.00,4,0,eng
2961304,The Call of Duty: The Brotherhood & the Wagon (Call of Duty),160,Chuck Austen,3.53,19,2,eng
1447645,Alone: A Poetic Journey Into Despair,204,Simon Moses,4.00,1,1,eng
841012,Diary of a Left-Handed Bird Watcher,145,Leonard Nathan,3.46,7,6,eng
